simulationId,setId,timeToCreate,actionId,typeOfAction,recordType,recordId,associationType,associationTypeId,associatedRecordId,payload,details
{{simulationId}},27,1445,400,create_ticket,ticket,ticket_{{simulationId}}_27,ticket_to_contact|ticket_to_company,{{assocId.ticket_contact}}|{{assocId.ticket_company}},contact_{{simulationId}}_27|company_{{simulationId}}_27,"{""properties"":{""subject"":"""",""hs_pipeline"":"""",""hs_pipeline_stage"":""1"",""hs_ticket_priority"":"""",""content"":""""}}","Create ticket (Ticket Create Payload) + associate to contact,company"
{{simulationId}},20,1450,400,update_ticket,ticket,ticket_{{simulationId}}_20,,,,"{""properties"":{""hs_pipeline_stage"":""4""}}",Close ticket [path=won]
{{simulationId}},22,1450,300,update_deal,deal,deal_{{simulationId}}_22,,,,"{""properties"":{""dealstage"":""closedwon"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedwon (set closedate) [path=won]
{{simulationId}},22,1450,300,update_deal,deal,deal_{{simulationId}}_22,,,,"{""properties"":{""dealstage"":""closedlost"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedlost (set closedate) [path=lost]
{{simulationId}},24,1450,300,update_deal,deal,deal_{{simulationId}}_24,,,,"{""properties"":{""dealstage"":""contractsent""}}",Deal stage → contractsent
{{simulationId}},26,1450,300,update_deal,deal,deal_{{simulationId}}_26,,,,"{""properties"":{""dealstage"":""decisionmakerboughtin""}}",Deal stage → decisionmakerboughtin
{{simulationId}},28,1450,300,update_deal,deal,deal_{{simulationId}}_28,,,,"{""properties"":{""dealstage"":""presentationscheduled""}}",Deal stage → presentationscheduled
{{simulationId}},18,1455,500,create_note,note,note_{{simulationId}}_18_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_18,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
{{simulationId}},20,1455,500,create_note,note,note_{{simulationId}}_20_4,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_20,"{""properties"":{""hs_note_body"":""Post\u2011sale follow\u2011up after a won deal, confirming implementation status and next steps. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","Post‑sale follow‑up after a won deal, confirming implementation status and next steps. [path=won]"
{{simulationId}},24,1455,500,create_note,note,note_{{simulationId}}_24_3,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_24,"{""properties"":{""hs_note_body"":""Negotiation discussion covering pricing, risks, and next steps to send the contract."",""hs_timestamp"":""{{run_at_iso}}""}}","Negotiation discussion covering pricing, risks, and next steps to send the contract."
{{simulationId}},28,1455,500,create_note,note,note_{{simulationId}}_28_2,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_28,"{""properties"":{""hs_note_body"":""Presentation recap noting strong interest, open questions, and a request for a proposal."",""hs_timestamp"":""{{run_at_iso}}""}}","Presentation recap noting strong interest, open questions, and a request for a proposal."
{{simulationId}},30,1455,200,create_company,company,company_{{simulationId}}_30,,,,"{""properties"":{""name"":"""",""domain"":"""",""phone"":"""",""city"":"""",""state"":"""",""zip"":"""",""country"":"""",""website"":"""",""industry"":"""",""lifecyclestage"":""""}}",Create company (Company Create Payload)
{{simulationId}},30,1455,100,create_contact,contact,contact_{{simulationId}}_30,,,,"{""properties"":{""email"":"""",""firstname"":"""",""lastname"":"""",""phone"":"""",""company"":"""",""website"":"""",""lifecyclestage"":"""",""jobtitle"":""""}}",Create contact (Contact Create Payload)
{{simulationId}},27,1460,400,update_ticket,ticket,ticket_{{simulationId}}_27,,,,"{""properties"":{""hs_pipeline_stage"":""2""}}",Ticket stage → in progress
{{simulationId}},29,1460,300,update_deal,deal,deal_{{simulationId}}_29,,,,"{""properties"":{""dealstage"":""qualifiedtobuy""}}",Deal stage → qualifiedtobuy
{{simulationId}},29,1465,500,create_note,note,note_{{simulationId}}_29_1,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_29,"{""properties"":{""hs_note_body"":""Qualification call summarizing current process, key pain points, and success criteria."",""hs_timestamp"":""{{run_at_iso}}""}}","Qualification call summarizing current process, key pain points, and success criteria."
{{simulationId}},30,1475,300,create_deal,deal,deal_{{simulationId}}_30,deal_to_contact|deal_to_company,{{assocId.deal_contact}}|{{assocId.deal_company}},contact_{{simulationId}}_30|company_{{simulationId}}_30,"{""properties"":{""dealname"":"""",""pipeline"":"""",""dealstage"":""appointmentscheduled"",""amount"":"""",""closedate"":"""",""dealtype"":""""}}","Create deal (Deal Create Payload) + associate to contact,company"
{{simulationId}},28,1495,400,create_ticket,ticket,ticket_{{simulationId}}_28,ticket_to_contact|ticket_to_company,{{assocId.ticket_contact}}|{{assocId.ticket_company}},contact_{{simulationId}}_28|company_{{simulationId}}_28,"{""properties"":{""subject"":"""",""hs_pipeline"":"""",""hs_pipeline_stage"":""1"",""hs_ticket_priority"":"""",""content"":""""}}","Create ticket (Ticket Create Payload) + associate to contact,company"
{{simulationId}},21,1500,400,update_ticket,ticket,ticket_{{simulationId}}_21,,,,"{""properties"":{""hs_pipeline_stage"":""4""}}",Close ticket [path=won]
{{simulationId}},23,1500,300,update_deal,deal,deal_{{simulationId}}_23,,,,"{""properties"":{""dealstage"":""closedwon"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedwon (set closedate) [path=won]
{{simulationId}},23,1500,300,update_deal,deal,deal_{{simulationId}}_23,,,,"{""properties"":{""dealstage"":""closedlost"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedlost (set closedate) [path=lost]
{{simulationId}},25,1500,300,update_deal,deal,deal_{{simulationId}}_25,,,,"{""properties"":{""dealstage"":""contractsent""}}",Deal stage → contractsent
{{simulationId}},27,1500,300,update_deal,deal,deal_{{simulationId}}_27,,,,"{""properties"":{""dealstage"":""decisionmakerboughtin""}}",Deal stage → decisionmakerboughtin
{{simulationId}},29,1500,300,update_deal,deal,deal_{{simulationId}}_29,,,,"{""properties"":{""dealstage"":""presentationscheduled""}}",Deal stage → presentationscheduled
{{simulationId}},19,1505,500,create_note,note,note_{{simulationId}}_19_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_19,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
{{simulationId}},21,1505,500,create_note,note,note_{{simulationId}}_21_4,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_21,"{""properties"":{""hs_note_body"":""Post\u2011sale follow\u2011up after a won deal, confirming implementation status and next steps. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","Post‑sale follow‑up after a won deal, confirming implementation status and next steps. [path=won]"
{{simulationId}},25,1505,500,create_note,note,note_{{simulationId}}_25_3,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_25,"{""properties"":{""hs_note_body"":""Negotiation discussion covering pricing, risks, and next steps to send the contract."",""hs_timestamp"":""{{run_at_iso}}""}}","Negotiation discussion covering pricing, risks, and next steps to send the contract."
{{simulationId}},29,1505,500,create_note,note,note_{{simulationId}}_29_2,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_29,"{""properties"":{""hs_note_body"":""Presentation recap noting strong interest, open questions, and a request for a proposal."",""hs_timestamp"":""{{run_at_iso}}""}}","Presentation recap noting strong interest, open questions, and a request for a proposal."
{{simulationId}},31,1505,200,create_company,company,company_{{simulationId}}_31,,,,"{""properties"":{""name"":"""",""domain"":"""",""phone"":"""",""city"":"""",""state"":"""",""zip"":"""",""country"":"""",""website"":"""",""industry"":"""",""lifecyclestage"":""""}}",Create company (Company Create Payload)
{{simulationId}},31,1505,100,create_contact,contact,contact_{{simulationId}}_31,,,,"{""properties"":{""email"":"""",""firstname"":"""",""lastname"":"""",""phone"":"""",""company"":"""",""website"":"""",""lifecyclestage"":"""",""jobtitle"":""""}}",Create contact (Contact Create Payload)
{{simulationId}},28,1510,400,update_ticket,ticket,ticket_{{simulationId}}_28,,,,"{""properties"":{""hs_pipeline_stage"":""2""}}",Ticket stage → in progress
{{simulationId}},30,1510,300,update_deal,deal,deal_{{simulationId}}_30,,,,"{""properties"":{""dealstage"":""qualifiedtobuy""}}",Deal stage → qualifiedtobuy
{{simulationId}},30,1515,500,create_note,note,note_{{simulationId}}_30_1,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_30,"{""properties"":{""hs_note_body"":""Qualification call summarizing current process, key pain points, and success criteria."",""hs_timestamp"":""{{run_at_iso}}""}}","Qualification call summarizing current process, key pain points, and success criteria."
{{simulationId}},31,1525,300,create_deal,deal,deal_{{simulationId}}_31,deal_to_contact|deal_to_company,{{assocId.deal_contact}}|{{assocId.deal_company}},contact_{{simulationId}}_31|company_{{simulationId}}_31,"{""properties"":{""dealname"":"""",""pipeline"":"""",""dealstage"":""appointmentscheduled"",""amount"":"""",""closedate"":"""",""dealtype"":""""}}","Create deal (Deal Create Payload) + associate to contact,company"
{{simulationId}},29,1545,400,create_ticket,ticket,ticket_{{simulationId}}_29,ticket_to_contact|ticket_to_company,{{assocId.ticket_contact}}|{{assocId.ticket_company}},contact_{{simulationId}}_29|company_{{simulationId}}_29,"{""properties"":{""subject"":"""",""hs_pipeline"":"""",""hs_pipeline_stage"":""1"",""hs_ticket_priority"":"""",""content"":""""}}","Create ticket (Ticket Create Payload) + associate to contact,company"
{{simulationId}},22,1550,400,update_ticket,ticket,ticket_{{simulationId}}_22,,,,"{""properties"":{""hs_pipeline_stage"":""4""}}",Close ticket [path=won]
{{simulationId}},24,1550,300,update_deal,deal,deal_{{simulationId}}_24,,,,"{""properties"":{""dealstage"":""closedwon"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedwon (set closedate) [path=won]
{{simulationId}},24,1550,300,update_deal,deal,deal_{{simulationId}}_24,,,,"{""properties"":{""dealstage"":""closedlost"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedlost (set closedate) [path=lost]
{{simulationId}},26,1550,300,update_deal,deal,deal_{{simulationId}}_26,,,,"{""properties"":{""dealstage"":""contractsent""}}",Deal stage → contractsent
{{simulationId}},28,1550,300,update_deal,deal,deal_{{simulationId}}_28,,,,"{""properties"":{""dealstage"":""decisionmakerboughtin""}}",Deal stage → decisionmakerboughtin
{{simulationId}},30,1550,300,update_deal,deal,deal_{{simulationId}}_30,,,,"{""properties"":{""dealstage"":""presentationscheduled""}}",Deal stage → presentationscheduled
{{simulationId}},20,1555,500,create_note,note,note_{{simulationId}}_20_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_20,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
{{simulationId}},22,1555,500,create_note,note,note_{{simulationId}}_22_4,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_22,"{""properties"":{""hs_note_body"":""Post\u2011sale follow\u2011up after a won deal, confirming implementation status and next steps. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","Post‑sale follow‑up after a won deal, confirming implementation status and next steps. [path=won]"
{{simulationId}},26,1555,500,create_note,note,note_{{simulationId}}_26_3,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_26,"{""properties"":{""hs_note_body"":""Negotiation discussion covering pricing, risks, and next steps to send the contract."",""hs_timestamp"":""{{run_at_iso}}""}}","Negotiation discussion covering pricing, risks, and next steps to send the contract."
{{simulationId}},30,1555,500,create_note,note,note_{{simulationId}}_30_2,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_30,"{""properties"":{""hs_note_body"":""Presentation recap noting strong interest, open questions, and a request for a proposal."",""hs_timestamp"":""{{run_at_iso}}""}}","Presentation recap noting strong interest, open questions, and a request for a proposal."
{{simulationId}},32,1555,200,create_company,company,company_{{simulationId}}_32,,,,"{""properties"":{""name"":"""",""domain"":"""",""phone"":"""",""city"":"""",""state"":"""",""zip"":"""",""country"":"""",""website"":"""",""industry"":"""",""lifecyclestage"":""""}}",Create company (Company Create Payload)
{{simulationId}},32,1555,100,create_contact,contact,contact_{{simulationId}}_32,,,,"{""properties"":{""email"":"""",""firstname"":"""",""lastname"":"""",""phone"":"""",""company"":"""",""website"":"""",""lifecyclestage"":"""",""jobtitle"":""""}}",Create contact (Contact Create Payload)
{{simulationId}},29,1560,400,update_ticket,ticket,ticket_{{simulationId}}_29,,,,"{""properties"":{""hs_pipeline_stage"":""2""}}",Ticket stage → in progress
{{simulationId}},31,1560,300,update_deal,deal,deal_{{simulationId}}_31,,,,"{""properties"":{""dealstage"":""qualifiedtobuy""}}",Deal stage → qualifiedtobuy
{{simulationId}},31,1565,500,create_note,note,note_{{simulationId}}_31_1,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_31,"{""properties"":{""hs_note_body"":""Qualification call summarizing current process, key pain points, and success criteria."",""hs_timestamp"":""{{run_at_iso}}""}}","Qualification call summarizing current process, key pain points, and success criteria."
{{simulationId}},32,1575,300,create_deal,deal,deal_{{simulationId}}_32,deal_to_contact|deal_to_company,{{assocId.deal_contact}}|{{assocId.deal_company}},contact_{{simulationId}}_32|company_{{simulationId}}_32,"{""properties"":{""dealname"":"""",""pipeline"":"""",""dealstage"":""appointmentscheduled"",""amount"":"""",""closedate"":"""",""dealtype"":""""}}","Create deal (Deal Create Payload) + associate to contact,company"
{{simulationId}},30,1595,400,create_ticket,ticket,ticket_{{simulationId}}_30,ticket_to_contact|ticket_to_company,{{assocId.ticket_contact}}|{{assocId.ticket_company}},contact_{{simulationId}}_30|company_{{simulationId}}_30,"{""properties"":{""subject"":"""",""hs_pipeline"":"""",""hs_pipeline_stage"":""1"",""hs_ticket_priority"":"""",""content"":""""}}","Create ticket (Ticket Create Payload) + associate to contact,company"
{{simulationId}},23,1600,400,update_ticket,ticket,ticket_{{simulationId}}_23,,,,"{""properties"":{""hs_pipeline_stage"":""4""}}",Close ticket [path=won]
{{simulationId}},25,1600,300,update_deal,deal,deal_{{simulationId}}_25,,,,"{""properties"":{""dealstage"":""closedwon"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedwon (set closedate) [path=won]
{{simulationId}},25,1600,300,update_deal,deal,deal_{{simulationId}}_25,,,,"{""properties"":{""dealstage"":""closedlost"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedlost (set closedate) [path=lost]
{{simulationId}},27,1600,300,update_deal,deal,deal_{{simulationId}}_27,,,,"{""properties"":{""dealstage"":""contractsent""}}",Deal stage → contractsent
{{simulationId}},29,1600,300,update_deal,deal,deal_{{simulationId}}_29,,,,"{""properties"":{""dealstage"":""decisionmakerboughtin""}}",Deal stage → decisionmakerboughtin
{{simulationId}},31,1600,300,update_deal,deal,deal_{{simulationId}}_31,,,,"{""properties"":{""dealstage"":""presentationscheduled""}}",Deal stage → presentationscheduled
{{simulationId}},21,1605,500,create_note,note,note_{{simulationId}}_21_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_21,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
{{simulationId}},23,1605,500,create_note,note,note_{{simulationId}}_23_4,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_23,"{""properties"":{""hs_note_body"":""Post\u2011sale follow\u2011up after a won deal, confirming implementation status and next steps. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","Post‑sale follow‑up after a won deal, confirming implementation status and next steps. [path=won]"
{{simulationId}},27,1605,500,create_note,note,note_{{simulationId}}_27_3,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_27,"{""properties"":{""hs_note_body"":""Negotiation discussion covering pricing, risks, and next steps to send the contract."",""hs_timestamp"":""{{run_at_iso}}""}}","Negotiation discussion covering pricing, risks, and next steps to send the contract."
{{simulationId}},31,1605,500,create_note,note,note_{{simulationId}}_31_2,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_31,"{""properties"":{""hs_note_body"":""Presentation recap noting strong interest, open questions, and a request for a proposal."",""hs_timestamp"":""{{run_at_iso}}""}}","Presentation recap noting strong interest, open questions, and a request for a proposal."
{{simulationId}},33,1605,200,create_company,company,company_{{simulationId}}_33,,,,"{""properties"":{""name"":"""",""domain"":"""",""phone"":"""",""city"":"""",""state"":"""",""zip"":"""",""country"":"""",""website"":"""",""industry"":"""",""lifecyclestage"":""""}}",Create company (Company Create Payload)
{{simulationId}},33,1605,100,create_contact,contact,contact_{{simulationId}}_33,,,,"{""properties"":{""email"":"""",""firstname"":"""",""lastname"":"""",""phone"":"""",""company"":"""",""website"":"""",""lifecyclestage"":"""",""jobtitle"":""""}}",Create contact (Contact Create Payload)
{{simulationId}},30,1610,400,update_ticket,ticket,ticket_{{simulationId}}_30,,,,"{""properties"":{""hs_pipeline_stage"":""2""}}",Ticket stage → in progress
{{simulationId}},32,1610,300,update_deal,deal,deal_{{simulationId}}_32,,,,"{""properties"":{""dealstage"":""qualifiedtobuy""}}",Deal stage → qualifiedtobuy
{{simulationId}},32,1615,500,create_note,note,note_{{simulationId}}_32_1,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_32,"{""properties"":{""hs_note_body"":""Qualification call summarizing current process, key pain points, and success criteria."",""hs_timestamp"":""{{run_at_iso}}""}}","Qualification call summarizing current process, key pain points, and success criteria."
{{simulationId}},33,1625,300,create_deal,deal,deal_{{simulationId}}_33,deal_to_contact|deal_to_company,{{assocId.deal_contact}}|{{assocId.deal_company}},contact_{{simulationId}}_33|company_{{simulationId}}_33,"{""properties"":{""dealname"":"""",""pipeline"":"""",""dealstage"":""appointmentscheduled"",""amount"":"""",""closedate"":"""",""dealtype"":""""}}","Create deal (Deal Create Payload) + associate to contact,company"
{{simulationId}},31,1645,400,create_ticket,ticket,ticket_{{simulationId}}_31,ticket_to_contact|ticket_to_company,{{assocId.ticket_contact}}|{{assocId.ticket_company}},contact_{{simulationId}}_31|company_{{simulationId}}_31,"{""properties"":{""subject"":"""",""hs_pipeline"":"""",""hs_pipeline_stage"":""1"",""hs_ticket_priority"":"""",""content"":""""}}","Create ticket (Ticket Create Payload) + associate to contact,company"
{{simulationId}},24,1650,400,update_ticket,ticket,ticket_{{simulationId}}_24,,,,"{""properties"":{""hs_pipeline_stage"":""4""}}",Close ticket [path=won]
{{simulationId}},26,1650,300,update_deal,deal,deal_{{simulationId}}_26,,,,"{""properties"":{""dealstage"":""closedwon"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedwon (set closedate) [path=won]
{{simulationId}},26,1650,300,update_deal,deal,deal_{{simulationId}}_26,,,,"{""properties"":{""dealstage"":""closedlost"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedlost (set closedate) [path=lost]
{{simulationId}},28,1650,300,update_deal,deal,deal_{{simulationId}}_28,,,,"{""properties"":{""dealstage"":""contractsent""}}",Deal stage → contractsent
{{simulationId}},30,1650,300,update_deal,deal,deal_{{simulationId}}_30,,,,"{""properties"":{""dealstage"":""decisionmakerboughtin""}}",Deal stage → decisionmakerboughtin
{{simulationId}},32,1650,300,update_deal,deal,deal_{{simulationId}}_32,,,,"{""properties"":{""dealstage"":""presentationscheduled""}}",Deal stage → presentationscheduled
{{simulationId}},22,1655,500,create_note,note,note_{{simulationId}}_22_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_22,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
{{simulationId}},24,1655,500,create_note,note,note_{{simulationId}}_24_4,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_24,"{""properties"":{""hs_note_body"":""Post\u2011sale follow\u2011up after a won deal, confirming implementation status and next steps. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","Post‑sale follow‑up after a won deal, confirming implementation status and next steps. [path=won]"
{{simulationId}},28,1655,500,create_note,note,note_{{simulationId}}_28_3,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_28,"{""properties"":{""hs_note_body"":""Negotiation discussion covering pricing, risks, and next steps to send the contract."",""hs_timestamp"":""{{run_at_iso}}""}}","Negotiation discussion covering pricing, risks, and next steps to send the contract."
{{simulationId}},32,1655,500,create_note,note,note_{{simulationId}}_32_2,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_32,"{""properties"":{""hs_note_body"":""Presentation recap noting strong interest, open questions, and a request for a proposal."",""hs_timestamp"":""{{run_at_iso}}""}}","Presentation recap noting strong interest, open questions, and a request for a proposal."
{{simulationId}},34,1655,200,create_company,company,company_{{simulationId}}_34,,,,"{""properties"":{""name"":"""",""domain"":"""",""phone"":"""",""city"":"""",""state"":"""",""zip"":"""",""country"":"""",""website"":"""",""industry"":"""",""lifecyclestage"":""""}}",Create company (Company Create Payload)
{{simulationId}},34,1655,100,create_contact,contact,contact_{{simulationId}}_34,,,,"{""properties"":{""email"":"""",""firstname"":"""",""lastname"":"""",""phone"":"""",""company"":"""",""website"":"""",""lifecyclestage"":"""",""jobtitle"":""""}}",Create contact (Contact Create Payload)
{{simulationId}},31,1660,400,update_ticket,ticket,ticket_{{simulationId}}_31,,,,"{""properties"":{""hs_pipeline_stage"":""2""}}",Ticket stage → in progress
{{simulationId}},33,1660,300,update_deal,deal,deal_{{simulationId}}_33,,,,"{""properties"":{""dealstage"":""qualifiedtobuy""}}",Deal stage → qualifiedtobuy
{{simulationId}},33,1665,500,create_note,note,note_{{simulationId}}_33_1,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_33,"{""properties"":{""hs_note_body"":""Qualification call summarizing current process, key pain points, and success criteria."",""hs_timestamp"":""{{run_at_iso}}""}}","Qualification call summarizing current process, key pain points, and success criteria."
{{simulationId}},34,1675,300,create_deal,deal,deal_{{simulationId}}_34,deal_to_contact|deal_to_company,{{assocId.deal_contact}}|{{assocId.deal_company}},contact_{{simulationId}}_34|company_{{simulationId}}_34,"{""properties"":{""dealname"":"""",""pipeline"":"""",""dealstage"":""appointmentscheduled"",""amount"":"""",""closedate"":"""",""dealtype"":""""}}","Create deal (Deal Create Payload) + associate to contact,company"
{{simulationId}},32,1695,400,create_ticket,ticket,ticket_{{simulationId}}_32,ticket_to_contact|ticket_to_company,{{assocId.ticket_contact}}|{{assocId.ticket_company}},contact_{{simulationId}}_32|company_{{simulationId}}_32,"{""properties"":{""subject"":"""",""hs_pipeline"":"""",""hs_pipeline_stage"":""1"",""hs_ticket_priority"":"""",""content"":""""}}","Create ticket (Ticket Create Payload) + associate to contact,company"
{{simulationId}},25,1700,400,update_ticket,ticket,ticket_{{simulationId}}_25,,,,"{""properties"":{""hs_pipeline_stage"":""4""}}",Close ticket [path=won]
{{simulationId}},27,1700,300,update_deal,deal,deal_{{simulationId}}_27,,,,"{""properties"":{""dealstage"":""closedwon"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedwon (set closedate) [path=won]
{{simulationId}},27,1700,300,update_deal,deal,deal_{{simulationId}}_27,,,,"{""properties"":{""dealstage"":""closedlost"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedlost (set closedate) [path=lost]
{{simulationId}},29,1700,300,update_deal,deal,deal_{{simulationId}}_29,,,,"{""properties"":{""dealstage"":""contractsent""}}",Deal stage → contractsent
{{simulationId}},31,1700,300,update_deal,deal,deal_{{simulationId}}_31,,,,"{""properties"":{""dealstage"":""decisionmakerboughtin""}}",Deal stage → decisionmakerboughtin
{{simulationId}},33,1700,300,update_deal,deal,deal_{{simulationId}}_33,,,,"{""properties"":{""dealstage"":""presentationscheduled""}}",Deal stage → presentationscheduled
{{simulationId}},23,1705,500,create_note,note,note_{{simulationId}}_23_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_23,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
{{simulationId}},25,1705,500,create_note,note,note_{{simulationId}}_25_4,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_25,"{""properties"":{""hs_note_body"":""Post\u2011sale follow\u2011up after a won deal, confirming implementation status and next steps. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","Post‑sale follow‑up after a won deal, confirming implementation status and next steps. [path=won]"
{{simulationId}},29,1705,500,create_note,note,note_{{simulationId}}_29_3,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_29,"{""properties"":{""hs_note_body"":""Negotiation discussion covering pricing, risks, and next steps to send the contract."",""hs_timestamp"":""{{run_at_iso}}""}}","Negotiation discussion covering pricing, risks, and next steps to send the contract."
{{simulationId}},33,1705,500,create_note,note,note_{{simulationId}}_33_2,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_33,"{""properties"":{""hs_note_body"":""Presentation recap noting strong interest, open questions, and a request for a proposal."",""hs_timestamp"":""{{run_at_iso}}""}}","Presentation recap noting strong interest, open questions, and a request for a proposal."
{{simulationId}},35,1705,200,create_company,company,company_{{simulationId}}_35,,,,"{""properties"":{""name"":"""",""domain"":"""",""phone"":"""",""city"":"""",""state"":"""",""zip"":"""",""country"":"""",""website"":"""",""industry"":"""",""lifecyclestage"":""""}}",Create company (Company Create Payload)
{{simulationId}},35,1705,100,create_contact,contact,contact_{{simulationId}}_35,,,,"{""properties"":{""email"":"""",""firstname"":"""",""lastname"":"""",""phone"":"""",""company"":"""",""website"":"""",""lifecyclestage"":"""",""jobtitle"":""""}}",Create contact (Contact Create Payload)
{{simulationId}},32,1710,400,update_ticket,ticket,ticket_{{simulationId}}_32,,,,"{""properties"":{""hs_pipeline_stage"":""2""}}",Ticket stage → in progress
{{simulationId}},34,1710,300,update_deal,deal,deal_{{simulationId}}_34,,,,"{""properties"":{""dealstage"":""qualifiedtobuy""}}",Deal stage → qualifiedtobuy
{{simulationId}},34,1715,500,create_note,note,note_{{simulationId}}_34_1,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_34,"{""properties"":{""hs_note_body"":""Qualification call summarizing current process, key pain points, and success criteria."",""hs_timestamp"":""{{run_at_iso}}""}}","Qualification call summarizing current process, key pain points, and success criteria."
{{simulationId}},35,1725,300,create_deal,deal,deal_{{simulationId}}_35,deal_to_contact|deal_to_company,{{assocId.deal_contact}}|{{assocId.deal_company}},contact_{{simulationId}}_35|company_{{simulationId}}_35,"{""properties"":{""dealname"":"""",""pipeline"":"""",""dealstage"":""appointmentscheduled"",""amount"":"""",""closedate"":"""",""dealtype"":""""}}","Create deal (Deal Create Payload) + associate to contact,company"
{{simulationId}},33,1745,400,create_ticket,ticket,ticket_{{simulationId}}_33,ticket_to_contact|ticket_to_company,{{assocId.ticket_contact}}|{{assocId.ticket_company}},contact_{{simulationId}}_33|company_{{simulationId}}_33,"{""properties"":{""subject"":"""",""hs_pipeline"":"""",""hs_pipeline_stage"":""1"",""hs_ticket_priority"":"""",""content"":""""}}","Create ticket (Ticket Create Payload) + associate to contact,company"
{{simulationId}},26,1750,400,update_ticket,ticket,ticket_{{simulationId}}_26,,,,"{""properties"":{""hs_pipeline_stage"":""4""}}",Close ticket [path=won]
